id,name,price,vat_rate,category,organization_id
3198,dmBio sójová omáčka 250ml               ,3.65,20.0,basic/canned-fish,16
3199,dmBio thajská kari om. 325m             ,2.45,20.0,basic/sauces,16
3200,SWISS LAKTOBACILKY DETSKE (4+1R) 60+6 (66) KS,17.06,20.0,dairy/lact-free,19
3201,"IMUNOGLUKAN** SIRUP 250ML (12,9 s VK) karton 28 ks",12.9,20.0,basic/flavoring,19
3202,AUGMENTIN     TAB 20X375M,1.82,10.0,health/medical-supplies,19
3203,Cuketa              ,1.589958158995816,10.0,fruits-veg/vegetable,3
3204,Pocket Coffee       ,1.79,20.0,snacks/sweet,3
3205,Ov.kapsička-banán   ,0.55,20.0,baby/food,3
3206,Ov.kapsička-brosk.  ,0.55,20.0,home/maintenence,3
3207,Cherry par.datľ.    ,2.99,10.0,fruits-veg/vegetable,3
3208,Mandarínky          ,2.285974499089253,20.0,fruits-veg/fruit,3
3209,Kečup jemný         ,1.29,20.0,basic/sauces,3
3210,Banány              ,1.6918714555765595,20.0,fruits-veg/fruit,3
3211,Šiška-Srdiečko      ,0.3899999999999999,20.0,snacks/sweet,3
3212,Šiška s náplňou     ,0.49,20.0,pastry/sweet,3
3213,"Pánská, Obuv 62163450839 46",120.0,20.0,fashion/clothes,150
3214,"1100000992                          161758
Chai Caffé Latte                          ",3.9,10.0,basic/tea-coffee-soups,134
3215,"1100000749                          233071
Pijo Bijo ovocná šťava 250ml              ",3.9,10.0,drinks/beer,134
3216,"1100000989                          161796
Slávny Malinovo-čokoládový brownie        ",5.9,10.0,drinks/alcohol,134
3217,Mrkvový koláč - bezlepkovy,2.9,10.0,pastry/sweet,25
3218,Brioška,2.3,10.0,pastry/sweet,25
3219,Medrol 4 mg tbl 100x4 mg,0.0,10.0,health/medical-supplies,26
3220,"SPIRABEL 2,5 mg orodispergovatelne tablety tbl oro 30",2.89,10.0,health/medical-supplies,26
3221,    465834 RAFFAELO COK.90g,2.99,20.0,snacks/sweet,39
3222,    454920 STABILIZ. RUZA,17.9,20.0,home/plants-garden,39
3223,OZ ZEMIAKY KONZ NESK PR,1.3906810035842294,10.0,fruits-veg/vegetable,22
3224,NEAL HD POMARANC 100% 1l,2.49,10.0,drinks/non-alcoholic,22
3225,MLIEKO CERST3.5%PLNOT 1l,1.39,10.0,dairy/milk,22
3226,NEAL HD JABLKO 100% 1l,2.29,10.0,drinks/beer,22
3227,NEAL RELAX CE MUL 25% 1l,1.49,20.0,drugstore/hygiene,22
3228,CUK JOJO MARSHMALLOW 80g,0.95,20.0,snacks/sweet,22
3229,CUK JOJO MARSHMALLOW 170g,1.89,20.0,snacks/sweet,22
3230,SUS ROD VENC VAN100g+20%,0.79,20.0,basic/spices,22
3231,SUS ROD CLUB KAR 100g+20%,1.19,20.0,dairy/joghurts,22
3232,SYR DZIUG STRUH 100g,1.99,20.0,dairy/cheese,22
3233,SL LAY'S SOLENE 60g,1.29,20.0,snacks/salty,22
3234,"103872 Magické samolepky               
",17.99,20.0,free-time/books-news-magazines,10
3235," 79315 PD-Samostatné tuby asst         
",1.89,20.0,basic/instant,10
3236,"102665 Čierny Peter-Minnie             
",2.49,20.0,fruits-veg/vegetable,10
3237,002006831000004 Bludiště - znamení zvěro,4.99,20.0,dairy/lact-free,45
3238,066000001000008 Dárkový papír DXB       ,1.49,20.0,dairy/joghurts,45
3239,066000001000007 Dárkový papír mix DXA   ,1.49,20.0,dairy/joghurts,45
3240,081006251000029 MASKA upír modrý        ,3.99,20.0,drugstore/beauty,45
3241,022011931000024 Číslo 92CM modrá 07     ,5.99,20.0,basic/baking,45
3242,022011931000492 Číslo 76CM duhová 03    ,3.29,20.0,pastry/salty,45
3243,Emco Müsli jahody   ,4.29,20.0,basic/morning,3
3244,Zľava Lidl Plus     ,-1.8,20.0,home/plants-garden,3
3245,Šúľance makové      ,1.49,20.0,frozen/instant,3
3246,Syr balkánsk. typu  ,1.79,20.0,dairy/cheese,3
3247,Cappell. so šunkou  ,1.69,20.0,basic/spread,3
3248,Paprika červená     ,1.29,10.0,fruits-veg/vegetable,3
3249,Jablká Golden Del.  ,1.492776886035313,10.0,fruits-veg/fruit,3
3250,Chlieb pšen.-ražný  ,0.79,20.0,pastry/basic,3
3251,Tmavé hrozno bezj.  ,2.19,20.0,fruits-veg/fruit,3
3252,Žlté kivi           ,1.79,20.0,fruits-veg/vegetable,3
3253,Taštička javorová   ,0.59,20.0,pastry/sweet,3
3254,Rolka špen.syr      ,0.59,20.0,dairy/cheese,3
3255,Chlieb Pita         ,0.69,20.0,pastry/basic,3
3256,Banány              ,1.1851851851851851,20.0,fruits-veg/fruit,3
3257,Garnier skin maska riasy 28             ,2.55,20.0,drugstore/beauty,16
3258,"Finish  soľ 1,5kg                       ",2.65,20.0,home/maintenence,16
3259,ZĽAVA MEDZISÚČTU,-2.0,20.0,home/maintenence,16
3260,11001938 RUZA EQUADOR TESSA MIX 70 X 25,6.0,20.0,drinks/wine,125
3261,Fytofontana Aurecon NATURAL usne sviecky inov 2021 1x2ks,7.09,20.0,health/medical-supplies,26
3262,Farm. rezne mix     ,7.995310668229778,10.0,meat/meat,3
3263,Zľava Lidl Plus     ,-0.55,10.0,home/plants-garden,3
3264,Zľava Lidl Plus     ,-0.28,20.0,home/plants-garden,3
3265,Hrušky Konferencia  ,1.9912609238451933,10.0,fruits-veg/fruit,3
3266,Zľava Lidl Plus     ,-0.26,10.0,home/plants-garden,3
3267,Zľava Lidl Plus     ,-0.21,20.0,home/plants-garden,3
3268,Bio pomaranče 1kg   ,2.49,20.0,fruits-veg/fruit,3
3269,Mandarínky          ,1.89344262295082,20.0,fruits-veg/fruit,3
3270,Blue Fou syr        ,18.859649122807017,20.0,dairy/cheese,3
3271,Zľava Lidl Plus     ,-0.16,20.0,home/plants-garden,3
3272,Bravčové párky      ,1.99,20.0,meat/meat-products,3
3273,Tuniak vo vl.šťave  ,1.79,20.0,basic/canned-fish,3
3274,"Schwarz.šunka,100g  ",1.49,20.0,meat/meat-products,3
3275,Mortadella Bologna  ,1.49,20.0,meat/meat-products,3
3276,Čok. academy mlie.  ,1.49,20.0,dairy/milk,3
3277,Brokolica 750g      ,1.49,10.0,fruits-veg/vegetable,3
3278,Deva Klasik         ,0.32,20.0,drugstore/beauty,3
3279,Tyčinka olivová     ,0.69,20.0,snacks/sweet,3
3280,Ovoc.cukr.-krúžky   ,0.29,20.0,snacks/sweet,3
3281,Zľava Lidl Plus     ,-0.02,20.0,home/plants-garden,3
3282,Stella Jones panč.noh. S 42             ,2.45,20.0,drinks/alcohol,16
3283,Stella Jones panč.noh. R 42             ,3.95,20.0,drinks/alcohol,16
3284,Stella Jones p.noh.L 15D 42             ,3.25,20.0,drinks/alcohol,16
3285,"Paradies gom.bater.2032, 2k             ",2.95,20.0,home/accessories,16
3286,ZĽAVA MEDZISÚČTU,-2.12,20.0,home/maintenence,16
3287,TOTO Detský Vitamín D kvapky 20 ml,7.11,20.0,health/vitamins-ointments,19
3288,IBALGIN 400 RAPIDCAPS 30 cps,6.58,10.0,home/laundry,19
3289,"NASIVIN SOFT SPREJ DOSP.(10+1R) 0,05% ",4.99,10.0,health/medical-supplies,19
3290,HEDELIX SIRUP (20+5R) 1X100ML,7.69,10.0,health/medical-supplies,19
3291,DM ANGINAL SPREJ SALVIA 30ML,4.49,20.0,home/cleaning,19
3292,THERAFLU  PLV 14 KS 325/20/10/50,13.77,10.0,home/maintenence,19
3293,RIVER TONIC 2L,1.3,20.0,drinks/non-alcoholic,151
3294,FLASA+,0.15,0.0,drinks/non-alcoholic,151
3295,MANDARINKY 1KG,2.4943820224719104,20.0,fruits-veg/fruit,151
3296,POMARANC volny 1kg,1.6956521739130437,20.0,fruits-veg/fruit,151
3297,OREGANO SUSENE 9g thymos,0.51,20.0,basic/spices,151
3298,LINTEO KAPESNIKY 2vrs.,2.15,20.0,home/maintenence,151
3299,Kváskový bochník    ,1.29,20.0,pastry/basic,3
3300,"Maslo, 250g         ",1.65,10.0,dairy/butter,3
3301,Banány              ,1.6857798165137614,20.0,fruits-veg/fruit,3
3302,Jablká Golden Del.  ,1.5880893300248138,10.0,fruits-veg/fruit,3
3303,Koláč ovocný        ,2.19,20.0,pastry/sweet,3
3304,Chipsy vrúbk. sol.  ,1.11,20.0,snacks/salty,3
3305,9020106620286,69.99,20.0,fashion/kids,100
3306,"Reklama, akcia",-35.0,20.0,free-time/books-news-magazines,100
3307,01 0000011 TAŠKA NA PRE                 ,0.25,20.0,home/bags,6
3308,02 PZW64F8 P-NOHAVICE                   ,49.99,20.0,fashion/clothes,6
3309,03 PZSXU60 P-SAKO                       ,99.99,20.0,fashion/clothes,6
3310,Nurofen detsky sus por 100ml,7.59,10.0,health/medical-supplies,26
3311,Šatôčka tvarohová   ,0.49,20.0,dairy/cheese,3
3312,Zľava Lidl Plus     ,-0.49,20.0,home/plants-garden,3
3313,Uhorky šalátové     ,0.65,10.0,fruits-veg/vegetable,3
3314,Kolienka 2-min.     ,0.89,20.0,basic/pasta,3
3315,Rajo maslo          ,1.95,10.0,dairy/butter,3
3316,Nite neúdené        ,1.19,20.0,dairy/cheese,3
3317,Cuketa              ,2.9044117647058822,10.0,fruits-veg/vegetable,3
3318,Hrozien.v hor.čok.  ,0.69,20.0,snacks/sweet,3
3319,Cuketa              ,2.9120879120879124,10.0,fruits-veg/vegetable,3
3320,Treska s cottageom  ,1.49,20.0,pastry/sweet,3
3321,Treska Exklusiv     ,1.29,20.0,meat/fish,3
3322,"Treska v maj.,400g  ",2.99,20.0,meat/deli,3
3323,Petržlen            ,2.879746835443038,20.0,fruits-veg/vegetable,3
3324,Paradajky slivkové  ,1.49,10.0,fruits-veg/vegetable,3
3325,Uhorky korenené     ,1.79,20.0,fruits-veg/vegetable,3
3326,Mrkva voľná         ,1.3867684478371505,20.0,fruits-veg/vegetable,3
3327,Bio banány          ,1.9891500904159127,20.0,fruits-veg/fruit,3
3328,EID.ud.sal.s,16.09826589595376,20.0,dairy/cheese,20
3329,mor sunka spartakus,11.179245283018869,20.0,meat/meat-products,20
3330,Skoricovy bun       ,0.59,20.0,basic/spread,139
3331,HUVUDROLL mä gľ     ,9.99,20.0,pastry/salty,139
3332,"111110 Meč 50cm na karte               
",3.99,20.0,fruits-veg/dried-nuts,10
3333,MANDARINKY 1KG,2.485148514851485,20.0,fruits-veg/fruit,151
3334,COKO PISKOTY   MAL. 147g,1.5,20.0,snacks/sweet,151
3335,OP VENCEKY žltkové,1.15,20.0,snacks/sweet,151
3336,LIZATKO,0.17,20.0,basic/spread,151
3337,TYC KOKO  35g orion,0.64,20.0,snacks/sweet,151
3338,"Cement uni 32,5 hranice 25kg",4.8,20.0,home/maintenence,49
3339,"104944 Útok Creepera                   
",9.49,20.0,home/maintenence,10
3340,Natural Ultra 95 + ST(4),1.566058002148228,20.0,auto/fuel,18
3341,Adelka,2.5,10.0,dairy/cheese,92
3342,Nechladené,0.0,10.0,basic/jams-marmelade-honey,92
3343,"Čaj sypaný - hrnček 0,3L",2.9,10.0,basic/tea-coffee-soups,92
3344,Med 20g,0.8,10.0,auto/care,92
3345,Šúľance s makom,9.5,10.0,frozen/instant,92
3346,0000 Ročná prehliadka 5W30 LL,189.05,20.0,home/maintenence,152
3347,019 Shell Helix HX8 ECT 5W30,18.9,20.0,home/maintenence,152
3348,BO 1987432543 Bosch 2543 - kabinovy filt,20.89,20.0,basic/instant,152
3349,BO F026400287 Bosch 0287 - vzduchovy fil,25.93,20.0,pastry/basic,152
3350,Steak z tun.v s.ol  ,1.6900000000000002,20.0,home/decorations,3
3351,Toal. papier        ,6.99,20.0,home/maintenence,3
3352,Kukurica 3x212ml    ,1.99,20.0,basic/canned-fruits-vegetable,3
3353,Makr.par.omáč.170g  ,1.79,20.0,meat/fish,3
3354,Sleď.fil.-par.170g  ,1.19,20.0,home/maintenence,3
3355,Mamba               ,1.25,20.0,baby/fake-food,3
3356,Deva Klasik         ,0.32,20.0,drugstore/beauty,3
3357,Indulona univerzál  ,2.19,20.0,drugstore/hygiene,3
3358,"Egri Bikavér 0,75l  ",2.19,20.0,drinks/beer,3
3359,Vanilín.cukor 5 ks  ,0.85,20.0,basic/sugar-flour-rice,3
3360,Emco Müsli jahody   ,4.29,20.0,basic/morning,3
3361,Špagety semolínové  ,1.19,20.0,basic/pasta,3
3362,Šúľance makové      ,1.99,20.0,frozen/instant,3
3363,Jogurt biely XXL    ,2.19,10.0,dairy/joghurts,3
3364,Lístkové cesto      ,0.99,20.0,basic/baking,3
3365,"Maslo, 250g         ",1.99,10.0,dairy/butter,3
3366,Nite neúdené        ,1.39,20.0,dairy/cheese,3
3367,Cottage light       ,0.99,20.0,dairy/cheese,3
3368,Mozzarella na piz.  ,2.99,20.0,dairy/cheese,3
3369,"Gran.Padano,strúh.  ",2.69,20.0,dairy/cheese,3
3370,Parenica neúdená    ,1.25,20.0,dairy/cheese,3
3371,Nátierka Natur      ,0.99,20.0,basic/spread,3
3372,BLIKI-pomaranč      ,0.29,20.0,fruits-veg/fruit,3
3373,Šunka od kosti      ,1.69,20.0,meat/meat-products,3
3374,Morčacia šunka      ,1.6900000000000002,20.0,meat/meat-products,3
3375,Cibuľa              ,1.6938110749185669,10.0,fruits-veg/vegetable,3
3376,Ruž.hrozno bezjad.  ,3.29,20.0,fruits-veg/fruit,3
3377,Paradajky strapco.  ,2.987117552334944,10.0,fruits-veg/vegetable,3
3378,Banány              ,1.6943127962085307,20.0,fruits-veg/fruit,3
3379,Bio mandari. 500g   ,1.49,20.0,fruits-veg/fruit,3
3380,Kváskový bochník    ,1.69,20.0,pastry/basic,3
3381,Červené jablká Gala ,1.6888888888888889,10.0,fruits-veg/fruit,3
3382,Kuk.lupienky 500g   ,1.49,20.0,home/maintenence,3
3383,Happymimi vatove tycinky detske60ks      ,1.0,20.0,baby/supplies-hygiene,153
3384,ServitkyPaw20ks 33x33                    ,1.8,20.0,home/maintenence,153
3385,Obvinadlo fix10cm*4m                     ,0.6,10.0,basic/pasta,153
3386,Obvinadlo pruzne-elasticke8cm*5m         ,1.35,10.0,home/maintenence,153
3387,"Gum.peroErgo0,5mm Modre                  ",1.2,20.0,drugstore/beauty,153
3388,Lepidlo tycinkove 15g                    ,0.4,20.0,home/office,153
3389,Permanent 2846                           ,0.35,20.0,free-time/books-news-magazines,153
3390,"Pilot Gumovacie pero 0,7 cvak.           ",2.56,20.0,home/office,153
3391,Pero gumovacie Minie                     ,1.65,20.0,home/office,153
3392,Pero gumovacie                           ,1.65,20.0,home/office,153
3393,"CosmosNáplast cievkováJemná1,25cm*5m     ",1.15,10.0,health/medical-supplies,153
3394,ResesTrio63g                             ,1.55,20.0,snacks/sweet,153
3395,NASIVIN SO,6.06,10.0,home/plants-garden,154
3396,ANOPYRIN 1,4.41,10.0,health/medical-supplies,154
3397,Rozok 50,0.16,10.0,pastry/basic,155
3398,Sklbance z javorovym sirupom,2.17,20.0,pastry/sweet,155
3399,Jez cokoladovy,0.71,20.0,pastry/sweet,155
3400,Plundra makova,0.83,20.0,snacks/sweet,155
3401,Plundra jablkovoskoricova,0.83,20.0,snacks/sweet,155
3402,Listova stangla cerealna,0.82,20.0,basic/baking,155
3403,soft exclusive 4ks 2v,1.69,20.0,snacks/sweet,79
3404,CHLIEB sekulsky krajany baleny 450g,1.79,10.0,pastry/basic,79
3405,Hairibo barenschule 200g,1.89,20.0,home/maintenence,79
3406,TRUBICKY 150G LISKOVY,1.39,20.0,snacks/sweet,79
3407,keyf vanilka 50g,0.39,20.0,dairy/joghurts,79
3408,mentos raibow 37.5 g,0.75,20.0,snacks/sweet,79
3409,VETERNÍK,1.6,20.0,home/accessories,44
3410,SKI-P GL 100 JR BLAC    ,13.0,20.0,meat/fish,75
3411,Dopravné náklady,15.0,20.0,home/office,38
3412,Štrk riečny 0/22,22.2,20.0,frozen/instant,38
3413,Marhuľa Harcot,9.5,20.0,drinks/alcohol,156
3414,Kvety,0.9,20.0,home/plants-garden,156
3415,Kvety,2.5,20.0,home/plants-garden,156
3416,Substrát univerzal 70l F,10.5,20.0,home/plants-garden,156
3417,Bazalka compact,0.9,20.0,basic/spices,156
3418,Šalvia,0.9,20.0,home/maintenence,156
3419,Pažitka pražská,0.7,20.0,basic/spread,156
3420,Cuketa Ambassador,1.6,20.0,snacks/sweet,156
3421,Tekvica Hokkaido orange,1.3,20.0,drinks/alcohol,156
3422,Tekvica Amoro  F1,2.9,20.0,home/accessories,156
3423,Tekvica buttermut,1.1,20.0,drinks/alcohol,156
3424,FANTA POMARANC 2l,1.69,20.0,drinks/non-alcoholic,151
3425,"HELLO BROSKYNA 0,25L",0.4,20.0,drinks/juice,151
3426,"MENTOS FANTA 37,5g",0.69,20.0,dairy/joghurts,151
3427,LIZATKO 12g,0.17,20.0,basic/canned-fish,151
3428,VEDRO PROFI LINE    ,1.99,20.0,home/laundry,47
3429,"Trávné osivo ""Berlin",29.99,20.0,home/maintenence,47
3430,Plácačka na hmyz    ,0.99,20.0,home/accessories,47
3431,PH LED žia.sviečka  ,4.99,20.0,home/maintenence,47
3432,"TRÁVNA ZMES 0,5kg   ",4.59,20.0,home/maintenence,47
3433,BIO PLANTELLA PROTEK,11.39,20.0,basic/canned-fruits-vegetable,47
3434,OBNOVA AROS 2KG     ,16.95,20.0,home/maintenence,47
3435,"Jutový motúz 100g,70",1.95,20.0,home/accessories,47
3436,Ovocný tvarohový koláč,2.8,10.0,pastry/sweet,25
3437,2230047198363 ČLENKOVÁ TOPÁNKA P110434-,79.99,20.0,basic/spread,24
3438,Natural Ultra 95 + ST(4),1.5710334422931855,20.0,auto/fuel,18
3439,* 7 728022 NAFTA DIESEL ,1.6201578192252513,20.0,drinks/mineral-water,157
3440,TAŠKY A RUKSAKY     ,29.99,20.0,home/bags,23
3441,Taška S             ,0.1,20.0,home/bags,23
3442,SLANE TYCINKY  SYP SYROM 200g,3.71,20.0,snacks/salty,151
3443,Lupienky solené 100g,1.2,20.0,snacks/salty,151
3444,MUKA SPECIAL oo 1kg kolarovo,1.05,20.0,basic/sugar-flour-rice,151
3445,"PARANIT EXTRA SILNÝ ŠAMPÓN šampón 100 ml + hrebeň (inov. 2022), 1x1 set",22.19,20.0,drugstore/hygiene,26
3446,Toalet. pap. 10x22  ,4.25,20.0,baby/supplies-hygiene,3
3447,Kozm.vreckov. Aloe  ,2.99,20.0,home/maintenence,3
3448,Kačacie stehná      ,8.90547263681592,10.0,meat/meat,3
3449,Farm.kur.prs.rezne  ,8.486547085201794,10.0,meat/meat,3
3450,"Maslo, 250g         ",1.79,10.0,dairy/butter,3
3451,Sal. syr neud. pl.  ,1.39,20.0,dairy/cheese,3
3452,Hellm. Majonéza     ,3.89,20.0,basic/sauces,3
3453,Dúhovky             ,0.49,20.0,snacks/sweet,3
3454,Paprika žltá        ,3.996138996138996,10.0,fruits-veg/vegetable,3
3455,Biele hrozno 500g   ,2.69,20.0,fruits-veg/fruit,3
3456,Jahody 500g         ,3.99,20.0,fruits-veg/fruit,3
3457,Ľadový šalát        ,1.39,10.0,fruits-veg/vegetable,3
3458,Banány              ,1.7,20.0,fruits-veg/fruit,3
3459,Tmavé hrozno bezj.  ,1.89,20.0,fruits-veg/fruit,3
3460,Bio cuketa 500g     ,2.49,10.0,fruits-veg/vegetable,3
3461,Horalky 50g Retro   ,0.45,20.0,snacks/sweet,3
3462,Morčacia šunka      ,1.49,20.0,meat/meat-products,3
3463,Zľava Lidl Plus     ,-1.49,20.0,home/plants-garden,3
3464,Údené br. koleno    ,5.398176291793313,20.0,meat/smoked,3
3465,Zľava Lidl Plus     ,-0.74,20.0,home/plants-garden,3
3466,Želé cukríky        ,1.29,20.0,snacks/sweet,3
3467,Zľava Lidl Plus     ,-0.33,20.0,home/plants-garden,3
3468,Kinder vajíčko      ,1.29,20.0,snacks/sweet,3
3469,Jahody 250g         ,0.99,20.0,fruits-veg/fruit,3
3470,Nugátový kmeň       ,1.29,20.0,snacks/sweet,3
3471,Somat Leštidlo      ,2.49,20.0,home/cleaning,3
3472,Oblátk.vaj.horké    ,2.39,20.0,snacks/sweet,3
3473,"Cibuľa žltá 1,5kg   ",2.24,10.0,fruits-veg/vegetable,3
3474,Vajíčka z ml. čok.  ,1.99,20.0,pastry/sweet,3
3475,Č. vajíčka-whiskey  ,1.99,20.0,drinks/alcohol,3
3476,Jablká Golden Del.  ,1.4906832298136643,10.0,fruits-veg/fruit,3
3477,Zázvor/ďumbier      ,7.904761904761905,20.0,basic/spices,3
3478,Čučoriedky 125g     ,0.89,20.0,fruits-veg/fruit,3
3479,Marcip. vaj.-nugát  ,1.49,20.0,health/vitamins-ointments,3
3480,Lies.orechy v b.č.  ,1.49,20.0,fruits-veg/dried-nuts,3
3481,Marhule v biel.č.   ,1.49,20.0,pastry/sweet,3
3482,Lies.orechy v m.č.  ,1.49,20.0,snacks/sweet,3
3483,Rumové marcip.vaj.  ,1.49,20.0,drinks/alcohol,3
3484,Bio Citróny 750g    ,1.19,20.0,fruits-veg/fruit,3
3485,Oškvarkový pagáč    ,0.59,20.0,pastry/salty,3
3486,Hot-dog             ,0.59,20.0,frozen/sweet,3
3487,187130 Faber-Castell V,0.65,20.0,drinks/alcohol,32
3488,127321 Faber Castell g,1.35,20.0,basic/tea-coffee-soups,32
3489,Exa obal na spisy s gu,3.7,20.0,home/office,32
3490,55550E Exacompta obal ,1.55,20.0,pastry/sweet,32
3491,EP0020 Legami gelové p,1.95,20.0,home/office,32
3492,KREMEŠ FRANCÚZSKY,1.2,20.0,basic/sauces,44
3493,OVOCNÁ KOCKA,1.2,20.0,meat/meat,44
3494,ROLÁDA ZAMATOVÁ,0.9,20.0,pastry/sweet,44
3495,TVAROHOVÁ KOCKA-ŽELÉ,1.2,20.0,dairy/cheese,44
3496,Smile gummi gum.cukriky 90g              ,0.95,20.0,snacks/sweet,153
3497,SmileGummiSofties90g                     ,0.95,20.0,snacks/sweet,153
3498,Kosíky na muffiny silikon                ,3.25,20.0,home/accessories,153
3499,"MentosFanta37,5g                         ",0.6,20.0,snacks/sweet,153
3500,CURAPROX 5460 3KS ,9.89,20.0,drugstore/dental,19
3501,CURAPROX 5500 ultra soft kids zubná kefka 1x1 k,4.42,20.0,drugstore/dental,19
3502,"NASIVIN SOFT SPREJ DOSP.(10+1R) 0,05% ",5.65,10.0,health/medical-supplies,19
3503,HEDELIX SIRUP (20+5R) 1X100ML,8.36,10.0,health/medical-supplies,19
3504,107003981000002 Tajomná schránka ornamen,11.99,20.0,snacks/sweet,45
3505,Zámok visiaci YALE YP2/23/128/1R,6.9,20.0,health/medical-supplies,158
3506,Kladivo 200g,3.9,20.0,basic/sauces,158
3507,Denkmit do umyv.sol 2kg                 ,0.95,20.0,home/maintenence,16
3508,Elmex sensitive 75ml                    ,3.95,20.0,drugstore/dental,16
3509,Elmex junior ZP 75ml                    ,3.95,20.0,drugstore/beauty,16
3510,Parodontax Fluorid 75ml                 ,3.25,20.0,home/maintenence,16
3511,Elmex detska ZP 50ml                    ,3.75,20.0,drugstore/dental,16
3512,Hami Disney Cars kaps jabl              ,1.35,20.0,baby/food,16
3513,S&S hyg.vreckovky 42x 10 ks             ,3.95,20.0,home/maintenence,16
3514,S&S hyg.vreck. 30x10ks                  ,3.45,20.0,free-time/other,16
3515,H&S Derma balzam Soothe 220             ,3.85,20.0,drugstore/beauty,16
3516,H&S Derma šampón 270ml                  ,6.45,20.0,drugstore/hygiene,16
3517,Balea MEN styl. gél 150ml               ,1.75,20.0,drugstore/hygiene,16
3518,"Obal spisový so zapínaním a púzdrom na vizitky A4+, PP - mix farieb",2.09,20.0,home/office,5
3519,Rapesco Odkladacia mapa A4+ OM3 PP s gumou - mix farieb,3.14,20.0,home/office,5
3520,"Papier. obrúsky, 33 x 33cm, Cornelia",3.14,20.0,home/maintenence,5
3521,Natural Ultra 95 + ST(2),1.5859429366736255,20.0,auto/fuel,18
3522,Banány              ,1.6920731707317074,20.0,fruits-veg/fruit,3
3523,Zemiaky             ,1.2903225806451613,10.0,fruits-veg/vegetable,3
3524,Hrušky 1kg          ,1.49,10.0,fruits-veg/fruit,3
3525,Jahody 250g         ,1.29,20.0,home/maintenence,3
3526,Brokolica 500g      ,1.39,10.0,fruits-veg/vegetable,3
3527,Taštič. šunka-syr   ,0.59,20.0,meat/meat-products,3
3528,Zľava Lidl Plus     ,-0.27,20.0,home/plants-garden,3
3529,Pomelo              ,2.39,20.0,fruits-veg/fruit,3
3530,Clin Citrus         ,1.99,20.0,drinks/non-alcoholic,3
3531,Nutella             ,7.77,20.0,basic/jams-marmelade-honey,3
3532,Treska Exklusiv     ,1.29,20.0,meat/fish,3
3533,Br. krkov. plátky   ,7.99301919720768,10.0,meat/meat,3
3534,Br. karé plátky     ,7.992565055762081,10.0,dairy/cheese,3
3535,Cuketa              ,2.4918032786885247,10.0,fruits-veg/vegetable,3
3536,Kolienka 500g       ,1.19,20.0,basic/pasta,3
3537,Paprika mix 500g    ,1.49,10.0,fruits-veg/vegetable,3
3538,Taštička pizzová    ,0.49,20.0,pastry/salty,3
3539,Taštička tvarohová  ,0.89,20.0,pastry/sweet,3
3540,Taštička med.-mak.  ,0.59,20.0,pastry/sweet,3
3541,Zelené jablká       ,1.39,10.0,drinks/mineral-water,3
3542,Banány              ,1.6881443298969072,20.0,fruits-veg/fruit,3
3543,Bio banány          ,1.991150442477876,20.0,fruits-veg/fruit,3
3544,Bio citróny 500g    ,1.49,20.0,fruits-veg/fruit,3
3545,Paradajky strapco.  ,2.792511700468019,10.0,fruits-veg/vegetable,3
