category,product_id,quantity
fruits-veg/fruit,2886,3.0
drinks/alcohol,2886,3.0
drinks/mineral-water,2886,3.0
pastry/other,2887,1.0
frozen/instant,2887,1.0
frozen/sweet,2887,1.0
snacks/salty,2888,0.824
basic/tea-coffee-soups,2888,0.824
frozen/sweet,2888,0.824
drinks/alcohol,2889,3.0
basic/sauces,2889,3.0
drinks/beer,2889,3.0
drinks/alcohol,2890,1.0
basic/sauces,2890,1.0
drinks/beer,2890,1.0
snacks/sweet,2891,1.0
baby/food,2891,1.0
pastry/sweet,2891,1.0
fruits-veg/fruit,2892,1.0
snacks/salty,2892,1.0
drinks/alcohol,2892,1.0
fruits-veg/fruit,2893,2.0
meat/meat-products,2893,2.0
drinks/juice,2893,2.0
drinks/beer,2894,1.0
drinks/non-alcoholic-beer,2894,1.0
fruits-veg/vegetable,2894,1.0
fruits-veg/vegetable,2895,1.0
dairy/cheese,2895,1.0
meat/meat-products,2895,1.0
basic/flavoring,2896,2.0
basic/spices,2896,2.0
fashion/clothes,2896,2.0
dairy/cheese,2897,2.0
dairy/joghurts,2897,2.0
drinks/wine,2897,2.0
basic/spread,2898,4.0
snacks/sweet,2898,4.0
dairy/cheese,2898,4.0
basic/sauces,2899,4.0
basic/flavoring,2899,4.0
basic/spices,2899,4.0
basic/sauces,2900,1.0
dairy/cheese,2900,1.0
drinks/alcohol,2900,1.0
basic/wheat-legumes,2901,2.0
fruits-veg/vegetable,2901,2.0
basic/tea-coffee-soups,2901,2.0
basic/baking,2902,1.0
home/plants-garden,2902,1.0
home/office,2902,1.0
meat/meat,2903,1.0
pastry/sweet,2903,1.0
home/decorations,2903,1.0
snacks/sweet,2904,1.0
meat/meat-products,2904,1.0
dairy/cheese,2904,1.0
basic/baking,2905,1.0
dairy/cheese,2905,1.0
home/accessories,2905,1.0
basic/sauces,2906,2.0
pastry/salty,2906,2.0
dairy/butter,2906,2.0
dairy/cheese,2907,1.0
frozen/instant,2907,1.0
drinks/alcohol,2907,1.0
fruits-veg/vegetable,2908,2.0
meat/meat-products,2908,2.0
meat/smoked,2908,2.0
drinks/beer,2909,1.0
basic/sauces,2909,1.0
meat/meat-products,2909,1.0
basic/jams-marmelade-honey,2910,1.0
basic/canned-fruits-vegetable,2910,1.0
pastry/sweet,2910,1.0
dairy/cheese,2911,1.0
home/decorations,2911,1.0
dairy/joghurts,2911,1.0
dairy/cheese,2911,1.0
home/decorations,2911,1.0
dairy/joghurts,2911,1.0
dairy/cheese,2912,1.0
drinks/wine,2912,1.0
dairy/joghurts,2912,1.0
snacks/sweet,2913,1.0
dairy/milk,2913,1.0
pastry/sweet,2913,1.0
dairy/cream,2914,1.0
basic/spread,2914,1.0
meat/meat-products,2914,1.0
fruits-veg/fruit,2915,1.0
drinks/alcohol,2915,1.0
meat/meat-products,2915,1.0
fruits-veg/vegetable,2916,1.0
drinks/alcohol,2916,1.0
dairy/cheese,2916,1.0
fruits-veg/vegetable,2917,2.0
drinks/beer,2917,2.0
basic/spices,2917,2.0
fruits-veg/vegetable,2918,1.0
snacks/salty,2918,1.0
dairy/cheese,2918,1.0
home/maintenence,2919,1.0
home/cleaning,2919,1.0
drugstore/beauty,2919,1.0
home/maintenence,2919,1.0
home/decorations,2919,1.0
home/cleaning,2919,1.0
health/medical-supplies,2920,4.0
health/vitamins-ointments,2920,4.0
home/maintenence,2920,4.0
health/medical-supplies,2920,4.0
home/maintenence,2920,4.0
health/vitamins-ointments,2920,4.0
basic/morning,2921,0.706
baby/food,2921,0.706
basic/instant,2921,0.706
basic/morning,2921,0.706
baby/food,2921,0.706
basic/instant,2921,0.706
basic/morning,2921,0.706
baby/food,2921,0.706
basic/instant,2921,0.706
basic/morning,2921,0.706
baby/food,2921,0.706
basic/instant,2921,0.706
basic/morning,2921,0.706
baby/food,2921,0.706
basic/instant,2921,0.706
frozen/instant,2922,0.904
pastry/other,2922,0.904
pastry/salty,2922,0.904
drugstore/beauty,2923,2.0
drinks/non-alcoholic,2923,2.0
drinks/mineral-water,2923,2.0
baby/food,2924,0.956
baby/fake-food,2924,0.956
health/vitamins-ointments,2924,0.956
home/decorations,2925,1.02
home/maintenence,2925,1.02
meat/fish,2925,1.02
baby/food,2926,1.0
snacks/sweet,2926,1.0
dairy/joghurts,2926,1.0
drugstore/hygiene,2927,2.0
home/cleaning,2927,2.0
drinks/wine,2927,2.0
drugstore/dental,2928,1.304
home/maintenence,2928,1.304
drugstore/beauty,2928,1.304
baby/supplies-hygiene,2929,1.0
home/maintenence,2929,1.0
home/office,2929,1.0
drugstore/dental,2930,1.0
snacks/sweet,2930,1.0
basic/flavoring,2930,1.0
drugstore/hygiene,2931,1.098
pets,2931,1.098
dairy/cheese,2931,1.098
drugstore/hygiene,2932,1.0
baby/supplies-hygiene,2932,1.0
basic/pasta,2932,1.0
drinks/alcohol,2933,0.702
drugstore/hygiene,2933,0.702
home/accessories,2933,0.702
drugstore/hygiene,2934,1.0
drugstore/beauty,2934,1.0
pets,2934,1.0
drugstore/beauty,2935,1.0
drugstore/hygiene,2935,1.0
health/medical-supplies,2935,1.0
drugstore/hygiene,2936,1.0
snacks/sweet,2936,1.0
baby/supplies-hygiene,2936,1.0
baby/supplies-hygiene,2937,1.0
home/maintenence,2937,1.0
basic/sauces,2937,1.0
home/maintenence,2938,1.0
home/cleaning,2938,1.0
drugstore/hygiene,2938,1.0
home/maintenence,2938,1.0
home/cleaning,2938,1.0
drugstore/hygiene,2938,1.0
home/maintenence,2938,1.0
home/cleaning,2938,1.0
drugstore/hygiene,2938,1.0
drugstore/beauty,2939,1.0
drugstore/hygiene,2939,1.0
home/decorations,2939,1.0
baby/food,2940,2.014
baby/fake-food,2940,2.014
baby/supplies-hygiene,2940,2.014
fruits-veg/vegetable,2941,1.0
basic/sugar-flour-rice,2941,1.0
basic/spices,2941,1.0
drinks/beer,2942,2.0
drinks/non-alcoholic-beer,2942,2.0
dairy/cheese,2942,2.0
fruits-veg/fruit,2943,1.0
snacks/sweet,2943,1.0
fruits-veg/vegetable,2943,1.0
home/office,2944,2.0
health/vitamins-ointments,2944,2.0
home/accessories,2944,2.0
home/accessories,2945,4.0
frozen/fruit-vegetable,2945,4.0
home/maintenence,2945,4.0
fruits-veg/vegetable,2946,1.0
dairy/cheese,2946,1.0
basic/tea-coffee-soups,2946,1.0
drinks/non-alcoholic,2947,1.0
health/vitamins-ointments,2947,1.0
home/maintenence,2947,1.0
dairy/milk,2948,0.246
health/vitamins-ointments,2948,0.246
dairy/joghurts,2948,0.246
fruits-veg/fruit,2949,0.866
drinks/alcohol,2949,0.866
basic/tea-coffee-soups,2949,0.866
home/accessories,2950,2.0
frozen/fruit-vegetable,2950,2.0
home/maintenence,2950,2.0
fruits-veg/vegetable,2951,1.0
home/maintenence,2951,1.0
drinks/beer,2951,1.0
home/maintenence,2952,2.0
home/office,2952,2.0
home/bags,2952,2.0
fruits-veg/vegetable,2953,1.0
basic/canned-fruits-vegetable,2953,1.0
drinks/mineral-water,2953,1.0
fruits-veg/vegetable,2954,1.0
dairy/cheese,2954,1.0
home/plants-garden,2954,1.0
meat/meat,2955,2.0
basic/oil-acid-grease,2955,2.0
basic/jams-marmelade-honey,2955,2.0
basic/spread,2956,1.0
dairy/cream,2956,1.0
basic/sauces,2956,1.0
home/accessories,2957,1.0
frozen/fruit-vegetable,2957,1.0
home/maintenence,2957,1.0
fruits-veg/vegetable,2958,1.0
fruits-veg/fruit,2958,1.0
dairy/cheese,2958,1.0
meat/meat,2959,1.0
meat/meat-products,2959,1.0
pastry/basic,2959,1.0
home/accessories,2960,0.244
frozen/fruit-vegetable,2960,0.244
home/maintenence,2960,0.244
basic/spread,2961,10.0
meat/meat,2961,10.0
basic/sauces,2961,10.0
home/accessories,2962,2.0
frozen/fruit-vegetable,2962,2.0
home/maintenence,2962,2.0
dairy/eggs,2963,1.0
home/accessories,2963,1.0
basic/sugar-flour-rice,2963,1.0
basic/sugar-flour-rice,2964,2.0
fruits-veg/vegetable,2964,2.0
dairy/joghurts,2964,2.0
fruits-veg/vegetable,2965,4.0
health/vitamins-ointments,2965,4.0
home/maintenence,2965,4.0
basic/soy-products,2966,2.0
meat/fish,2966,2.0
basic/sauces,2966,2.0
snacks/sweet,2967,1.0
baby/supplies-hygiene,2967,1.0
home/maintenence,2967,1.0
dairy/cream,2968,1.0
basic/spread,2968,1.0
dairy/joghurts,2968,1.0
home/accessories,2969,1.0
drinks/beer,2969,1.0
pastry/sweet,2969,1.0
home/maintenence,2970,1.0
basic/tea-coffee-soups,2970,1.0
snacks/sweet,2970,1.0
health/vitamins-ointments,2971,1.0
drinks/juice,2971,1.0
baby/supplies-hygiene,2971,1.0
basic/sugar-flour-rice,2972,1.0
drinks/mineral-water,2972,1.0
pastry/salty,2972,1.0
fruits-veg/dried-nuts,2973,1.0
dairy/joghurts,2973,1.0
basic/baking,2973,1.0
home/cleaning,2974,1.0
home/maintenence,2974,1.0
other,2974,1.0
dairy/eggs,2975,1.0
home/accessories,2975,1.0
fruits-veg/vegetable,2975,1.0
dairy/cheese,2976,1.0
basic/spread,2976,1.0
dairy/lact-free,2976,1.0
auto/fuel,2977,1.0
drinks/alcohol,2977,1.0
drugstore/beauty,2977,1.0
basic/tea-coffee-soups,2978,1.0
home/maintenence,2978,1.0
snacks/sweet,2978,1.0
basic/tea-coffee-soups,2979,1.0
dairy/joghurts,2979,1.0
drinks/alcohol,2979,1.0
snacks/salty,2980,2.632
snacks/sweet,2980,2.632
dairy/cheese,2980,2.632
basic/instant,2981,1.0
basic/canned-fruits-vegetable,2981,1.0
snacks/salty,2981,1.0
snacks/sweet,2982,1.0
home/maintenence,2982,1.0
pastry/sweet,2982,1.0
home/maintenence,2983,1.0
snacks/sweet,2983,1.0
home/accessories,2983,1.0
home/accessories,2984,2.0
home/maintenence,2984,2.0
pastry/sweet,2984,2.0
snacks/sweet,2985,2.0
dairy/joghurts,2985,2.0
fruits-veg/dried-nuts,2985,2.0
snacks/sweet,2986,1.0
home/maintenence,2986,1.0
drinks/alcohol,2986,1.0
snacks/sweet,2986,1.0
pastry/sweet,2986,1.0
fruits-veg/dried-nuts,2986,1.0
home/decorations,2987,1.0
home/maintenence,2987,1.0
basic/sugar-flour-rice,2987,1.0
other,2988,1.066
free-time/other,2988,1.066
drugstore/beauty,2988,1.066
basic/canned-fruits-vegetable,2989,1.0
drinks/non-alcoholic,2989,1.0
dairy/joghurts,2989,1.0
home/accessories,2990,1.0
home/maintenence,2990,1.0
basic/baking,2990,1.0
dairy/milk,2991,2.0
snacks/sweet,2991,2.0
dairy/joghurts,2991,2.0
drugstore/hygiene,2992,1.0
pastry/salty,2992,1.0
home/cleaning,2992,1.0
snacks/sweet,2993,1.0
health/vitamins-ointments,2993,1.0
home/office,2993,1.0
basic/baking,2994,1.0
home/office,2994,1.0
home/plants-garden,2994,1.0
basic/sugar-flour-rice,2995,1.0
fruits-veg/vegetable,2995,1.0
dairy/eggs,2995,1.0
home/accessories,2996,2.0
meat/smoked,2996,2.0
free-time/toys,2996,2.0
home/maintenence,2997,0.68
home/cleaning,2997,0.68
fruits-veg/dried-nuts,2997,0.68
drinks/non-alcoholic,2998,2.0
snacks/sweet,2998,2.0
dairy/milk,2998,2.0
dairy/cheese,2999,1.0
drinks/beer,2999,1.0
home/accessories,2999,1.0
drinks/non-alcoholic,3000,2.0
drinks/beer,3000,2.0
basic/tea-coffee-soups,3000,2.0
drinks/non-alcoholic,3000,2.0
drinks/beer,3000,2.0
basic/tea-coffee-soups,3000,2.0
fruits-veg/vegetable,3001,2.0
drinks/mineral-water,3001,2.0
drinks/non-alcoholic,3001,2.0
fruits-veg/vegetable,3001,2.0
drinks/mineral-water,3001,2.0
drinks/non-alcoholic,3001,2.0
fruits-veg/vegetable,3002,1.0
dairy/cheese,3002,1.0
basic/spread,3002,1.0
fruits-veg/vegetable,3002,1.0
dairy/cheese,3002,1.0
basic/spread,3002,1.0
dairy/cheese,3003,2.0
basic/canned-fruits-vegetable,3003,2.0
basic/instant,3003,2.0
dairy/cheese,3003,2.0
basic/canned-fruits-vegetable,3003,2.0
basic/instant,3003,2.0
home/maintenence,3004,2.0
drugstore/beauty,3004,2.0
frozen/fruit-vegetable,3004,2.0
home/maintenence,3004,2.0
drugstore/beauty,3004,2.0
frozen/fruit-vegetable,3004,2.0
basic/pasta,3005,2.0
home/office,3005,2.0
pastry/sweet,3005,2.0
frozen/instant,3006,6.0
basic/pasta,3006,6.0
basic/instant,3006,6.0
home/maintenence,3007,12.0
snacks/sweet,3007,12.0
drinks/beer,3007,12.0
home/maintenence,3008,2.0
home/office,3008,2.0
basic/pasta,3008,2.0
home/maintenence,3008,2.0
basic/pasta,3008,2.0
home/office,3008,2.0
basic/pasta,3009,6.0
snacks/sweet,3009,6.0
basic/canned-fruits-vegetable,3009,6.0
basic/pasta,3009,6.0
snacks/sweet,3009,6.0
basic/canned-fruits-vegetable,3009,6.0
basic/pasta,3009,6.0
snacks/sweet,3009,6.0
pastry/sweet,3009,6.0
pastry/salty,3010,1.0
free-time/books-news-magazines,3010,1.0
basic/spread,3010,1.0
pastry/sweet,3011,1.0
home/accessories,3011,1.0
other,3011,1.0
basic/canned-fish,3012,1.98
basic/oil-acid-grease,3012,1.98
basic/canned-fruits-vegetable,3012,1.98
basic/tea-coffee-soups,3013,2.0
free-time/toys,3013,2.0
drinks/alcohol,3013,2.0
eating,3014,1.0
dairy/cheese,3014,1.0
drinks/wine,3014,1.0
home/plants-garden,3015,1.0
fruits-veg/dried-nuts,3015,1.0
home/maintenence,3015,1.0
meat/meat,3016,1.0
basic/oil-acid-grease,3016,1.0
meat/meat-products,3016,1.0
home/plants-garden,3017,2.0
fruits-veg/dried-nuts,3017,2.0
home/maintenence,3017,2.0
basic/instant,3018,1.0
drinks/beer,3018,1.0
pets,3018,1.0
drinks/beer,3018,1.0
pets,3018,1.0
pastry/sweet,3018,1.0
meat/meat,3019,1.0
basic/instant,3019,1.0
basic/jams-marmelade-honey,3019,1.0
snacks/sweet,3020,1.0
pastry/sweet,3020,1.0
dairy/joghurts,3020,1.0
meat/meat,3021,1.0
meat/meat-products,3021,1.0
pastry/basic,3021,1.0
dairy/cheese,3022,4.0
dairy/joghurts,3022,4.0
fruits-veg/vegetable,3022,4.0
fruits-veg/fruit,3023,1.0
fashion/clothes,3023,1.0
meat/meat-products,3023,1.0
pastry/sweet,3024,1.0
dairy/joghurts,3024,1.0
snacks/sweet,3024,1.0
basic/canned-fish,3025,1.0
baby/food,3025,1.0
health/lady,3025,1.0
fruits-veg/vegetable,3026,2.0
basic/canned-fruits-vegetable,3026,2.0
snacks/sweet,3026,2.0
free-time/books-news-magazines,3027,2.0
fruits-veg/vegetable,3027,2.0
basic/spread,3027,2.0
meat/fish,3028,1.0
dairy/cheese,3028,1.0
basic/canned-fruits-vegetable,3028,1.0
snacks/salty,3029,2.0
fruits-veg/dried-nuts,3029,2.0
snacks/sweet,3029,2.0
fruits-veg/fruit,3030,2.0
home/decorations,3030,2.0
drinks/alcohol,3030,2.0
fruits-veg/vegetable,3031,2.0
free-time/books-news-magazines,3031,2.0
dairy/cheese,3031,2.0
meat/meat,3032,2.0
frozen/meat,3032,2.0
fashion/clothes,3032,2.0
pastry/sweet,3033,2.0
dairy/joghurts,3033,2.0
meat/fish,3033,2.0
fruits-veg/vegetable,3034,0.944
dairy/cheese,3034,0.944
drinks/beer,3034,0.944
fruits-veg/vegetable,3035,1.0
basic/canned-fruits-vegetable,3035,1.0
basic/flavoring,3035,1.0
basic/canned-fruits-vegetable,3036,1.0
drinks/wine,3036,1.0
basic/oil-acid-grease,3036,1.0
dairy/cheese,3037,1.0
drinks/alcohol,3037,1.0
meat/smoked,3037,1.0
fruits-veg/vegetable,3038,1.0
drinks/alcohol,3038,1.0
fruits-veg/fruit,3038,1.0
dairy/cheese,3039,1.0
drinks/alcohol,3039,1.0
basic/instant,3039,1.0
dairy/cheese,3040,2.0
fruits-veg/vegetable,3040,2.0
free-time/books-news-magazines,3040,2.0
fruits-veg/vegetable,3041,1.0
dairy/cheese,3041,1.0
basic/canned-fruits-vegetable,3041,1.0
fruits-veg/fruit,3042,1.0
meat/meat-products,3042,1.0
free-time/books-news-magazines,3042,1.0
frozen/fruit-vegetable,3043,1.0
drugstore/beauty,3043,1.0
home/maintenence,3043,1.0
basic/sugar-flour-rice,3044,1.0
basic/spices,3044,1.0
basic/oil-acid-grease,3044,1.0
snacks/sweet,3045,0.726
dairy/milk,3045,0.726
drugstore/dental,3045,0.726
drinks/juice,3046,1.0
fruits-veg/fruit,3046,1.0
other,3046,1.0
pastry/basic,3047,1.0
pastry/other,3047,1.0
pastry/salty,3047,1.0
fruits-veg/vegetable,3048,4.0
other,3048,4.0
frozen/fruit-vegetable,3048,4.0
fruits-veg/vegetable,3049,1.0
dairy/cheese,3049,1.0
drinks/beer,3049,1.0
meat/meat-products,3050,1.0
fruits-veg/vegetable,3050,1.0
meat/smoked,3050,1.0
basic/sauces,3051,2.0
basic/spread,3051,2.0
dairy/cheese,3051,2.0
meat/deli,3052,2.0
basic/instant,3052,2.0
fruits-veg/vegetable,3052,2.0
dairy/cream,3053,1.0
basic/baking,3053,1.0
fruits-veg/dried-nuts,3053,1.0
basic/spread,3054,1.0
basic/baking,3054,1.0
drinks/beer,3054,1.0
dairy/joghurts,3055,3.0
basic/canned-fruits-vegetable,3055,3.0
pastry/sweet,3055,3.0
fruits-veg/vegetable,3056,1.0
drinks/beer,3056,1.0
home/cleaning,3056,1.0
dairy/cheese,3057,1.0
fruits-veg/fruit,3057,1.0
drinks/alcohol,3057,1.0
fruits-veg/dried-nuts,3058,2.0
home/laundry,3058,2.0
hazard,3058,2.0
fruits-veg/vegetable,3059,1.0
home/office,3059,1.0
health/vitamins-ointments,3059,1.0
fruits-veg/vegetable,3060,1.0
basic/spread,3060,1.0
drinks/beer,3060,1.0
baby/food,3061,1.0
snacks/sweet,3061,1.0
basic/morning,3061,1.0
home/plants-garden,3062,1.0
fruits-veg/dried-nuts,3062,1.0
home/maintenence,3062,1.0
dairy/cheese,3063,4.0
meat/meat-products,3063,4.0
fruits-veg/vegetable,3063,4.0
dairy/joghurts,3064,1.0
basic/jams-marmelade-honey,3064,1.0
pastry/sweet,3064,1.0
snacks/sweet,3065,1.0
baby/food,3065,1.0
pastry/sweet,3065,1.0
basic/jams-marmelade-honey,3066,2.0
dairy/joghurts,3066,2.0
basic/canned-fruits-vegetable,3066,2.0
home/plants-garden,3067,1.0
fruits-veg/dried-nuts,3067,1.0
home/maintenence,3067,1.0
fruits-veg/vegetable,3068,1.0
dairy/cheese,3068,1.0
free-time/toys,3068,1.0
dairy/cream,3069,1.0
basic/spread,3069,1.0
health/lady,3069,1.0
meat/smoked,3070,3.0
meat/meat-products,3070,3.0
fruits-veg/vegetable,3070,3.0
snacks/sweet,3071,5.0
drinks/non-alcoholic,3071,5.0
dairy/milk,3071,5.0
basic/canned-fruits-vegetable,3072,1.0
frozen/sweet,3072,1.0
dairy/joghurts,3072,1.0
fruits-veg/vegetable,3073,0.314
snacks/sweet,3073,0.314
basic/tea-coffee-soups,3073,0.314
basic/sugar-flour-rice,3074,1.0
fruits-veg/vegetable,3074,1.0
dairy/eggs,3074,1.0
home/plants-garden,3075,1.0
fruits-veg/dried-nuts,3075,1.0
home/maintenence,3075,1.0
basic/sugar-flour-rice,3076,1.0
pastry/salty,3076,1.0
fruits-veg/vegetable,3076,1.0
drinks/non-alcoholic,3077,1.0
drinks/mineral-water,3077,1.0
drinks/juice,3077,1.0
home/plants-garden,3078,2.0
fruits-veg/dried-nuts,3078,2.0
home/maintenence,3078,2.0
home/maintenence,3079,1.0
health/vitamins-ointments,3079,1.0
baby/supplies-hygiene,3079,1.0
health/vitamins-ointments,3080,0.74
health/medical-supplies,3080,0.74
basic/sugar-flour-rice,3080,0.74
home/office,3081,0.677
fashion/clothes,3081,0.677
meat/fish,3081,0.677
other,3082,1.0
home/bags,3082,1.0
pastry/sweet,3082,1.0
drinks/beer,3083,0.244
frozen/sweet,3083,0.244
frozen/fruit-vegetable,3083,0.244
other,3084,0.982
home/bags,3084,0.982
pastry/sweet,3084,0.982
free-time/toys,3085,1.0
pets,3085,1.0
free-time/books-news-magazines,3085,1.0
other,3086,3.0
home/bags,3086,3.0
pastry/sweet,3086,3.0
home/office,3087,2.0
pastry/sweet,3087,2.0
home/maintenence,3087,2.0
other,3088,1.0
home/bags,3088,1.0
pastry/sweet,3088,1.0
home/maintenence,3089,1.0
home/office,3089,1.0
meat/fish,3089,1.0
other,3090,1.0
home/bags,3090,1.0
pastry/sweet,3090,1.0
home/office,3091,1.0
fashion/clothes,3091,1.0
fruits-veg/fruit,3091,1.0
other,3092,1.0
home/bags,3092,1.0
pastry/sweet,3092,1.0
basic/tea-coffee-soups,3093,2.0
drinks/non-alcoholic,3093,2.0
basic/canned-fruits-vegetable,3093,2.0
snacks/salty,3094,1.0
drinks/juice,3094,1.0
drugstore/hygiene,3094,1.0
basic/baking,3095,1.0
home/laundry,3095,1.0
dairy/joghurts,3095,1.0
health/medical-supplies,3096,1.0
home/maintenence,3096,1.0
home/accessories,3096,1.0
home/maintenence,3097,1.0
home/accessories,3097,1.0
health/medical-supplies,3097,1.0
fruits-veg/fruit,3098,5.0
drinks/alcohol,3098,5.0
basic/sauces,3098,5.0
snacks/salty,3099,1.0
home/cleaning,3099,1.0
fruits-veg/dried-nuts,3099,1.0
pastry/basic,3100,1.0
pastry/other,3100,1.0
pastry/salty,3100,1.0
pastry/basic,3100,1.0
pastry/other,3100,1.0
pastry/salty,3100,1.0
home/office,3101,1.0
home/maintenence,3101,1.0
home/accessories,3101,1.0
health/vitamins-ointments,3102,0.968
health/medical-supplies,3102,0.968
drugstore/dental,3102,0.968
health/medical-supplies,3103,1.0
health/vitamins-ointments,3103,1.0
drugstore/dental,3103,1.0
dairy/joghurts,3104,2.0
dairy/lact-free,3104,2.0
dairy/cheese,3104,2.0
dairy/joghurts,3104,2.0
dairy/lact-free,3104,2.0
dairy/cheese,3104,2.0
pastry/sweet,3105,3.0
meat/deli,3105,3.0
basic/sugar-flour-rice,3105,3.0
home/plants-garden,3106,1.0
free-time/books-news-magazines,3106,1.0
drugstore/beauty,3106,1.0
home/maintenence,3107,1.0
drugstore/beauty,3107,1.0
auto/care,3107,1.0
home/plants-garden,3108,1.0
free-time/books-news-magazines,3108,1.0
drugstore/beauty,3108,1.0
pastry/basic,3109,1.0
basic/spread,3109,1.0
fruits-veg/fruit,3109,1.0
home/plants-garden,3110,1.0
free-time/books-news-magazines,3110,1.0
drugstore/beauty,3110,1.0
dairy/cheese,3111,0.566
drinks/beer,3111,0.566
dairy/joghurts,3111,0.566
home/plants-garden,3112,1.0
free-time/books-news-magazines,3112,1.0
drugstore/beauty,3112,1.0
home/plants-garden,3113,1.0
free-time/books-news-magazines,3113,1.0
drugstore/beauty,3113,1.0
home/plants-garden,3114,1.0
free-time/books-news-magazines,3114,1.0
drugstore/beauty,3114,1.0
home/plants-garden,3115,1.0
dairy/joghurts,3115,1.0
fruits-veg/vegetable,3115,1.0
home/plants-garden,3116,1.0
free-time/books-news-magazines,3116,1.0
drugstore/beauty,3116,1.0
basic/instant,3117,1.0
pastry/basic,3117,1.0
dairy/cheese,3117,1.0
home/plants-garden,3118,2.0
free-time/books-news-magazines,3118,2.0
drugstore/beauty,3118,2.0
fruits-veg/fruit,3119,1.0
snacks/salty,3119,1.0
drinks/alcohol,3119,1.0
home/plants-garden,3120,2.0
free-time/books-news-magazines,3120,2.0
drugstore/beauty,3120,2.0
fruits-veg/fruit,3121,1.11
drinks/alcohol,3121,1.11
meat/meat-products,3121,1.11
home/plants-garden,3122,1.0
free-time/books-news-magazines,3122,1.0
drugstore/beauty,3122,1.0
basic/canned-fruits-vegetable,3123,1.416
fruits-veg/vegetable,3123,1.416
home/office,3123,1.416
home/plants-garden,3124,1.0
free-time/books-news-magazines,3124,1.0
drugstore/beauty,3124,1.0
fruits-veg/vegetable,3125,2.0
free-time/books-news-magazines,3125,2.0
snacks/salty,3125,2.0
fruits-veg/vegetable,3125,2.0
dairy/cheese,3125,2.0
free-time/books-news-magazines,3125,2.0
fruits-veg/fruit,3126,1.0
meat/meat-products,3126,1.0
drinks/alcohol,3126,1.0
basic/sauces,3127,3.0
basic/spread,3127,3.0
drinks/alcohol,3127,3.0
home/plants-garden,3128,1.0
free-time/books-news-magazines,3128,1.0
drugstore/beauty,3128,1.0
fruits-veg/vegetable,3129,2.0
basic/spices,3129,2.0
dairy/cheese,3129,2.0
fruits-veg/vegetable,3129,2.0
basic/spices,3129,2.0
dairy/cheese,3129,2.0
snacks/sweet,3130,1.0
dairy/milk,3130,1.0
pastry/sweet,3130,1.0
snacks/sweet,3131,1.0
dairy/milk,3131,1.0
pastry/sweet,3131,1.0
fruits-veg/fruit,3132,1.0
free-time/books-news-magazines,3132,1.0
meat/meat-products,3132,1.0
fruits-veg/vegetable,3133,2.0
home/plants-garden,3133,2.0
fruits-veg/fruit,3133,2.0
meat/meat,3134,2.0
meat/fish,3134,2.0
basic/instant,3134,2.0
pastry/basic,3135,4.0
basic/spread,3135,4.0
meat/meat,3135,4.0
fruits-veg/vegetable,3136,1.0
meat/meat-products,3136,1.0
basic/spices,3136,1.0
fruits-veg/vegetable,3137,1.0
drinks/alcohol,3137,1.0
basic/canned-fruits-vegetable,3137,1.0
pastry/sweet,3138,0.218
pastry/salty,3138,0.218
basic/baking,3138,0.218
pastry/sweet,3139,1.0
home/office,3139,1.0
health/vitamins-ointments,3139,1.0
snacks/salty,3140,0.732
frozen/fruit-vegetable,3140,0.732
basic/canned-fruits-vegetable,3140,0.732
snacks/sweet,3141,0.236
dairy/joghurts,3141,0.236
health/vitamins-ointments,3141,0.236
snacks/sweet,3141,0.236
snacks/salty,3141,0.236
pastry/sweet,3141,0.236
dairy/cheese,3142,1.0
basic/spread,3142,1.0
meat/meat-products,3142,1.0
snacks/salty,3143,1.0
basic/instant,3143,1.0
basic/canned-fruits-vegetable,3143,1.0
home/plants-garden,3144,1.0
free-time/books-news-magazines,3144,1.0
drugstore/beauty,3144,1.0
basic/pasta,3145,1.0
basic/canned-fish,3145,1.0
free-time/books-news-magazines,3145,1.0
basic/pasta,3145,1.0
free-time/books-news-magazines,3145,1.0
basic/canned-fish,3145,1.0
