id,name,item_type,price,vat_rate,organization_id,org_unit_id,created_date,last_modified_date,created_by,last_modified_by,is_overridden,category_id
2999,Zálohovaná PET fľaša,K,0.15,0.0,56,154,2024-02-12 13:12:56,2024-02-12 13:12:57,13,system,b'\x00',20
3000,HRACH PROGRESS 9SEMO 1097,K,1.1,20.0,147,181,2024-02-13 07:23:10,2024-02-13 07:23:24,19,system,b'\x00',1
3001,REDKOVKA ALBAVILMORIN 668,K,0.85,20.0,147,181,2024-02-13 07:23:10,2024-02-13 07:23:25,19,system,b'\x00',5
3002,REĎKOVKA DUOSEMO 3401,K,0.9,20.0,147,181,2024-02-13 07:23:10,2024-02-13 07:23:25,19,system,b'\x00',5
3003,REDKOVKA KVARTASEMO 3411,K,1.1,20.0,147,181,2024-02-13 07:23:10,2024-02-13 07:23:25,19,system,b'\x00',20
3004,Zmes pre vonkajšie vtáctvo1kg Vita Garden,K,5.6,20.0,147,181,2024-02-13 07:23:10,2024-02-13 07:23:25,19,system,b'\x00',2
3005,Barilla špag.500g   ,K,2.19,20.0,1,137,2024-02-15 11:39:15,2024-02-15 11:39:32,5,system,b'\x00',43
3006,Spaghettini 500g    ,K,2.19,20.0,1,137,2024-02-15 11:39:15,2024-02-15 11:39:32,5,system,b'\x00',34
3007, ZĽAVA MULTI                            ,Z,-0.9,20.0,1,137,2024-02-15 11:39:15,2024-02-16 01:14:37,5,system,b'\x00',2
3008,Barilla penne 500g  ,K,2.19,20.0,1,137,2024-02-15 11:39:15,2024-02-15 11:39:32,5,system,b'\x00',2
3009,Barilla Fus.500g    ,K,2.19,20.0,1,137,2024-02-15 11:39:15,2024-02-15 11:39:32,5,system,b'\x00',43
3010,BAMBINO 100G        ,K,1.65,20.0,1,137,2024-02-15 11:39:15,2024-02-15 11:39:32,5,system,b'\x00',26
3011, ZĽAVA PRE ČLENA                        ,Z,-0.36,20.0,1,137,2024-02-15 11:39:15,2024-02-16 01:14:37,5,system,b'\x00',39
3012,Giana sln.olej 1l   ,K,1.19,20.0,1,137,2024-02-15 11:39:15,2024-02-15 11:39:32,5,system,b'\x00',58
3013,TP VELVET WIN. 8KS  ,K,4.69,20.0,1,137,2024-02-15 11:39:15,2024-02-15 11:39:32,5,system,b'\x00',52
3014,Hubert de Luxe      ,K,4.49,20.0,3,148,2024-02-15 11:39:26,2024-02-15 11:39:33,5,system,b'\x00',6
3015,Zľava Lidl Plus     ,Z,-0.3,20.0,3,148,2024-02-15 11:39:26,2024-02-16 01:14:37,5,system,b'\x00',49
3016,"Bravč.stehno,orech  ",K,4.992211838006231,10.0,3,148,2024-02-15 11:39:26,2024-02-15 11:39:33,5,system,b'\x00',16
3017,Zľava Lidl Plus     ,Z,-0.22,10.0,3,148,2024-02-15 11:39:26,2024-02-16 01:14:37,5,system,b'\x00',49
3018,Krmivo pre psov     ,K,2.39,20.0,3,148,2024-02-15 11:39:26,2024-07-17 18:25:27,5,system,b'\x00',11
3019,Kurča a 2 štvrte    ,K,2.2916666666666665,10.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',16
3020,Protein Puding      ,K,2.29,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',32
3021,Mleté bravč. mäso   ,K,4.19,10.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',16
3022,Iršai Oliver        ,K,3.99,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',20
3023,Biele hrozno 500g   ,K,1.89,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',17
3024,Smíšek Vanilka      ,K,0.79,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',39
3025,Tuniak kúsky vl.šť  ,K,1.79,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',58
3026,Sušené paradajky    ,K,1.79,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',5
3027,435115 De kniha     ,K,2.79,10.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',18
3028,Údený losos 100g    ,K,2.79,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',38
3029,DRU tyčinky         ,K,1.49,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',31
3030,Kivi 1kg kôš        ,K,3.49,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',17
3031,Zemiaky nesk.2kgB   ,K,2.69,10.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',5
3032,Kuracie krídla      ,K,2.4923391215526047,10.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',16
3033,Med-mas. vianočka   ,K,2.59,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',39
3034,Mrkva s vňaťou      ,K,1.29,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',5
3035,Červ.paprika 500g   ,K,2.69,10.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',5
3036,Čierne olivy        ,K,1.15,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',51
3037,Parenica údená110g  ,K,1.19,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',20
3038,Bio Brokolica 500g  ,K,2.19,10.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',5
3039,Mozzarella strúh.   ,K,1.99,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',20
3040,Polomäkký zrej.syr  ,K,1.99,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',20
3041,Uhorky šalátové     ,K,0.99,10.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:33,5,system,b'\x00',5
3042,Jablká Evelina      ,K,1.5884194053208136,10.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',17
3043,Fazuľ. struky celé  ,K,1.59,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',69
3044,Vanilkový cukor     ,K,0.31,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',56
3045,Prot.pud. Čokoláda  ,K,0.99,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',32
3046,Jablková šťava      ,K,1.69,10.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',48
3047,Chlieb viaczrnný    ,K,1.79,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',41
3048,Stopkový zeler      ,K,1.59,10.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',5
3049,Kel                 ,K,1.791497975708502,10.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',5
3050,Šunka štandard      ,K,1.49,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',33
3051,Kečup jemný         ,K,1.49,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',13
3052,Zemiakový škrob     ,K,1.29,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',29
3053,Kyslá kapusta       ,K,1.29,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',15
3054,Hummus cibuľka      ,K,1.29,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',14
3055,Jahodový kompót     ,K,1.49,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',4
3056,Čer.repa cibul.     ,K,1.49,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',5
3057,Arašidy-chilli      ,K,1.29,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',20
3058,Arašidy wasabi      ,K,1.29,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',23
3059,Mladý špenát 125g   ,K,1.29,10.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',5
3060,Pažítka             ,K,1.49,10.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',5
3061,Ovko jabl.bez cuk.  ,K,0.65,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',50
3062,Zľava Lidl Plus     ,Z,-0.04,20.0,3,148,2024-02-15 11:39:27,2024-02-16 01:14:37,5,system,b'\x00',49
3063,Tatran krájaný      ,K,1.19,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',20
3064,Babičkin j. jahoda  ,K,0.49,10.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',4
3065,Maslové sušienky    ,K,1.19,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',32
3066,Hrášok extra jemný  ,K,0.99,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',66
3067,Zľava Lidl Plus     ,Z,-0.03,20.0,3,148,2024-02-15 11:39:27,2024-02-16 01:14:37,5,system,b'\x00',49
3068,Mini mrkva          ,K,0.77,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',5
3069,Smotana 30% tuku    ,K,0.95,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',15
3070,Saláma Lyoner       ,K,0.79,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',42
3071,Piškóty čereš.150g  ,K,0.99,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',32
3072,Kukurica sladká     ,K,0.99,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',51
3073,Cuketa              ,K,1.5929203539823007,10.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',5
3074,Múka hladká 00 1kg  ,K,0.59,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',56
3075,Zľava Lidl Plus     ,Z,-0.02,20.0,3,148,2024-02-15 11:39:27,2024-02-16 01:14:37,5,system,b'\x00',49
3076,Múka polohrubá 1kg  ,K,0.59,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',56
3077,Jablkový nápoj      ,K,0.25,20.0,3,148,2024-02-15 11:39:27,2024-02-15 11:39:34,5,system,b'\x00',1
3078,Zľava Lidl Plus     ,Z,-0.01,20.0,3,148,2024-02-15 11:39:27,2024-02-16 01:14:37,5,system,b'\x00',49
3079,MONURAL 3G GRA POR 1X1KS,K,6.31,10.0,148,182,2024-02-21 13:02:50,2024-02-21 13:04:14,12,12,b'\x01',35
3080,DR.MAX HROZNOVY CUKOR S VIT C POMARANC 14TBL,K,0.99,20.0,148,182,2024-02-21 13:02:50,2024-02-21 13:03:08,12,system,b'\x00',8
3081,Obaly na karty Diamond Green: Standard (63,K,2.5,20.0,149,183,2024-02-21 13:14:31,2024-02-21 17:20:40,12,12,b'\x01',53
3082,Dokladová zľava 2.00%,Z,-0.15,20.0,149,183,2024-02-21 13:14:31,2024-02-22 01:16:18,12,system,b'\x00',28
3083,Brass Birmingham,K,83.9,20.0,149,183,2024-02-21 13:14:31,2024-02-21 17:24:13,12,12,b'\x01',53
3084,Dokladová zľava 2.00%,Z,-1.68,20.0,149,183,2024-02-21 13:14:31,2024-02-22 01:16:18,12,system,b'\x00',28
3085,Brass Organizer,K,30.9,20.0,149,183,2024-02-21 13:14:31,2024-02-21 13:14:31,12,system,b'\x00',53
3086,Dokladová zľava 2.00%,Z,-0.62,20.0,149,183,2024-02-21 13:14:31,2024-02-22 01:16:18,12,system,b'\x00',28
3087,Obaly na karty Diamond Pink: Tarot (70x120,K,3.0,20.0,149,183,2024-02-21 13:14:31,2024-02-21 17:20:59,12,12,b'\x01',53
3088,Dokladová zľava 2.00%,Z,-0.12,20.0,149,183,2024-02-21 13:14:31,2024-02-22 01:16:18,12,system,b'\x00',28
3089,Obaly na karty Diamond Purple: American St,K,2.5,20.0,149,183,2024-02-21 13:14:31,2024-02-21 17:21:10,12,12,b'\x01',53
3090,Dokladová zľava 2.00%,Z,-0.1,20.0,149,183,2024-02-21 13:14:31,2024-02-22 01:16:18,12,system,b'\x00',28
3091,Obaly na karty Diamond Yellow: American Mi,K,2.2,20.0,149,183,2024-02-21 13:14:31,2024-02-21 17:24:21,12,12,b'\x01',53
3092,Dokladová zľava 2.00%,Z,-0.04,20.0,149,183,2024-02-21 13:14:31,2024-02-22 01:16:18,12,system,b'\x00',28
3093,Kakao prášok 100g   ,K,8.99,20.0,56,154,2024-02-21 17:45:56,2024-02-21 17:46:12,16,system,b'\x00',52
3094,Sed.zem.lup.sol.100g,K,1.39,20.0,56,154,2024-02-21 17:45:56,2024-02-21 17:46:12,16,system,b'\x00',31
3095,Kypriaci prášok 12g ,K,0.3899999999999999,20.0,56,154,2024-02-21 17:45:56,2024-02-21 17:46:12,16,system,b'\x00',30
3096,Osie hn. čo.80g     ,K,1.99,20.0,56,154,2024-02-21 17:45:56,2024-02-21 17:46:12,16,system,b'\x00',35
3097,Osie hnie. škor.80g ,K,1.99,20.0,56,154,2024-02-21 17:45:56,2024-02-21 17:46:12,16,system,b'\x00',2
3098,Hruška Nashi        ,K,1.39,10.0,56,154,2024-02-21 17:45:56,2024-02-21 17:46:12,16,system,b'\x00',17
3099,Čipsy-hrachové sol. ,K,1.99,20.0,56,154,2024-02-21 17:45:56,2024-02-21 17:46:12,16,system,b'\x00',31
3100,BL chlieb viacz.550g,K,4.99,10.0,56,154,2024-02-21 17:45:56,2024-02-21 17:46:12,16,system,b'\x00',41
3101,NČ Prechladnutie 50g,K,6.99,20.0,56,154,2024-02-21 17:45:56,2024-02-21 17:46:12,16,system,b'\x00',45
3102,Magne B6 tbl obd 470 mg/5 mg (blis.PVC/Al)1x100 ks,K,15.59,10.0,26,31,2024-02-23 11:27:00,2024-02-23 11:27:17,7,system,b'\x00',8
3103,Hansaplast UNIVERSAL Water-resistant náplasť vodeodolná (inov.2021) 1x10 ks,K,1.59,10.0,26,31,2024-02-23 11:27:00,2024-02-23 11:27:17,7,system,b'\x00',35
3104,Muconasal plus aer nao 10ml,K,5.59,10.0,26,31,2024-02-23 11:27:00,2024-02-23 11:27:17,7,system,b'\x00',4
3105,Rolka škoricová     ,K,0.59,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',39
3106,Zľava Lidl Plus     ,Z,-0.59,20.0,3,11,2024-02-23 11:27:18,2024-02-24 01:16:55,7,system,b'\x00',49
3107,Kozmetické vreck.   ,K,1.15,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',2
3108,Zľava Lidl Plus     ,Z,-0.36,20.0,3,11,2024-02-23 11:27:18,2024-02-24 01:16:55,7,system,b'\x00',49
3109,370236 Ch pyžamo    ,K,5.98,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',41
3110,Zľava Lidl Plus     ,Z,-0.31,20.0,3,11,2024-02-23 11:27:18,2024-02-24 01:16:55,7,system,b'\x00',49
3111,Hubert neal. biel.  ,K,5.49,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',20
3112,Zľava Lidl Plus     ,Z,-0.28,20.0,3,11,2024-02-23 11:27:18,2024-02-24 01:16:55,7,system,b'\x00',49
3113,Zľava Lidl Plus     ,Z,-0.25,20.0,3,11,2024-02-23 11:27:18,2024-02-24 01:16:55,7,system,b'\x00',49
3114,Zľava Lidl Plus     ,Z,-0.24,20.0,3,11,2024-02-23 11:27:18,2024-02-24 01:16:55,7,system,b'\x00',49
3115,Muškát žltý         ,K,4.49,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',49
3116,Zľava Lidl Plus     ,Z,-0.23,20.0,3,11,2024-02-23 11:27:18,2024-02-24 01:16:55,7,system,b'\x00',49
3117,Mozartove gule      ,K,3.99,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',54
3118,Zľava Lidl Plus     ,Z,-0.21,20.0,3,11,2024-02-23 11:27:18,2024-02-24 01:16:55,7,system,b'\x00',49
3119,Tmavé hrozno bezj.  ,K,1.89,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',17
3120,Zľava Lidl Plus     ,Z,-0.2,20.0,3,11,2024-02-23 11:27:18,2024-02-24 01:16:55,7,system,b'\x00',49
3121,Pomaranče           ,K,2.1929824561403506,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',17
3122,Zľava Lidl Plus     ,Z,-0.15,20.0,3,11,2024-02-23 11:27:18,2024-02-24 01:16:55,7,system,b'\x00',49
3123,Parad.pretlak 500g  ,K,0.99,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',51
3124,Zľava Lidl Plus     ,Z,-0.14,20.0,3,11,2024-02-23 11:27:18,2024-02-24 01:16:55,7,system,b'\x00',49
3125,Zemiaky nesk.2kgB   ,K,2.69,10.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',5
3126,Jablká Pinova       ,K,1.6889185580774364,10.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',17
3127,Allini Hugo         ,K,2.49,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',13
3128,Zľava Lidl Plus     ,Z,-0.11,20.0,3,11,2024-02-23 11:27:18,2024-02-24 01:16:55,7,system,b'\x00',49
3129,Uhorky koren.720ml  ,K,1.89,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',5
3130,Sušienky čok.-kar.  ,K,1.99,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',32
3131,Sušienky jahoda     ,K,1.99,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',32
3132,Bio banány          ,K,1.9863013698630132,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',17
3133,Cibuľa 1kg          ,K,1.69,10.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',5
3134,"Brav.kabanosy,120g  ",K,1.79,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',16
3135,Kváskový bochník    ,K,1.69,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',41
3136,Paprika sladká      ,K,1.39,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',5
3137,Brokolica 500g      ,K,1.39,10.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',5
3138,Burek plnený syrom  ,K,1.29,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',39
3139,Náplň č.baza        ,K,1.09,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',39
3140,Chipsy vrúbk. sol.  ,K,1.11,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',31
3141,Náplň gr.jabl.      ,K,1.09,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',32
3142,Parenica neúdená    ,K,1.25,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',20
3143,Ryž.chipsy paprika  ,K,0.99,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',31
3144,Zľava Lidl Plus     ,Z,-0.05,20.0,3,11,2024-02-23 11:27:18,2024-02-24 01:16:55,7,system,b'\x00',49
3145,Kolienka 2-min.     ,K,0.89,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',43
3146,Bazalka mletá       ,K,0.29,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,system,b'\x00',70
3147,Šiška čok. orieš.   ,K,0.79,20.0,3,11,2024-02-23 11:27:18,2024-02-23 11:27:20,7,system,b'\x00',32
3148,Zľava Lidl Plus     ,Z,-0.03,20.0,3,11,2024-02-23 11:27:18,2024-02-24 01:16:55,7,system,b'\x00',49
3149,Zľava Lidl Plus     ,Z,-0.02,20.0,3,11,2024-02-23 11:27:18,2024-02-24 01:16:55,7,system,b'\x00',49
3150,Zľava Lidl Plus     ,Z,-0.01,20.0,3,11,2024-02-23 11:27:18,2024-02-24 01:16:55,7,system,b'\x00',49
3151,Hot-dog             ,K,0.62,20.0,3,10,2024-02-23 11:28:10,2024-02-23 11:28:10,7,system,b'\x00',64
3152,Karfiol             ,K,1.79,10.0,3,10,2024-02-23 11:28:10,2024-02-23 11:28:10,7,system,b'\x00',5
3153,Zemiaky nesk.2kgB   ,K,2.39,10.0,3,10,2024-02-23 11:28:10,2024-02-23 11:28:10,7,system,b'\x00',5
3154,Bio citróny 500g    ,K,1.79,20.0,3,10,2024-02-23 11:28:10,2024-02-23 11:28:10,7,system,b'\x00',17
3155,Smotana 12%         ,K,0.79,20.0,3,10,2024-02-23 11:28:10,2024-02-23 11:28:10,7,system,b'\x00',15
3156,Mature Cheddar      ,K,2.79,20.0,3,10,2024-02-23 11:28:10,2024-02-23 11:28:10,7,system,b'\x00',20
3157,Nite neúdené        ,K,1.39,20.0,3,10,2024-02-23 11:28:10,2024-02-23 11:28:10,7,system,b'\x00',20
3158,Mrkva voľná         ,K,1.1952861952861953,20.0,3,10,2024-02-23 11:28:10,2024-02-23 11:28:10,7,system,b'\x00',5
3159,Bio Brokolica 500g  ,K,1.89,10.0,3,10,2024-02-23 11:28:10,2024-02-23 11:28:10,7,system,b'\x00',5
3160,Červené pomelo      ,K,1.99,20.0,3,10,2024-02-23 11:28:10,2024-02-23 11:28:10,7,system,b'\x00',17
3161,Hrušky 1kg          ,K,2.19,10.0,3,10,2024-02-23 11:28:10,2024-02-23 11:28:10,7,system,b'\x00',17
3162,Paprika červená     ,K,3.6071428571428568,10.0,3,10,2024-02-23 11:28:10,2024-02-23 11:28:10,7,system,b'\x00',5
3163,Uhorky šalátové     ,K,0.89,10.0,3,10,2024-02-23 11:28:10,2024-02-23 11:28:10,7,system,b'\x00',5
3164,Čučoriedky 125g     ,K,0.99,20.0,3,10,2024-02-23 11:28:10,2024-02-23 11:28:10,7,system,b'\x00',17
3165,Šiška s biel.čok.   ,K,0.79,20.0,3,10,2024-02-23 11:28:10,2024-02-23 11:28:10,7,system,b'\x00',39
3166,Banány              ,K,1.6964285714285712,20.0,3,10,2024-02-23 11:28:10,2024-02-23 11:28:10,7,system,b'\x00',17
3167,Jablká Golden Del.  ,K,1.588021778584392,10.0,3,10,2024-02-23 11:28:10,2024-02-23 11:28:10,7,system,b'\x00',17
3168,Br.rebro z boku,K,6.499999999999999,10.0,20,25,2024-02-23 11:28:32,2024-02-23 11:28:32,7,system,b'\x00',16
3169,KURACIE REZNE,K,8.205521472392638,10.0,20,25,2024-02-23 11:28:32,2024-02-23 11:28:32,7,system,b'\x00',16
3170,Šunka z daniela,K,11.52173913043478,20.0,20,25,2024-02-23 11:28:32,2024-02-23 11:28:32,7,system,b'\x00',33
3171,RyZA.1.KG.,K,2.1,20.0,20,25,2024-02-23 11:28:32,2024-02-23 11:28:32,7,system,b'\x00',18
3172,Hrušky Kaiser       ,K,1.4912280701754388,10.0,3,10,2024-02-23 11:29:45,2024-02-23 11:29:45,7,system,b'\x00',17
3173,Zemiaky             ,K,1.2893815635939323,10.0,3,10,2024-02-23 11:29:45,2024-02-23 11:29:45,7,system,b'\x00',5
3174,Ruž.hrozno bezjad.  ,K,3.29,20.0,3,10,2024-02-23 11:29:45,2024-02-23 11:29:45,7,system,b'\x00',17
3175,Cuketa              ,K,2.995867768595041,10.0,3,10,2024-02-23 11:29:45,2024-02-23 11:29:45,7,system,b'\x00',5
3176,Mana smot.nátierka  ,K,1.11,20.0,3,10,2024-02-23 11:29:45,2024-02-23 11:29:46,7,system,b'\x00',14
3177,Uhorky šalátové     ,K,0.55,10.0,3,10,2024-02-23 11:29:45,2024-02-23 11:29:46,7,system,b'\x00',5
3178,Študentská pečať    ,K,2.49,20.0,3,10,2024-02-23 11:29:45,2024-02-23 11:29:46,7,system,b'\x00',39
3179,Chorizo ext. kráj.  ,K,1.69,20.0,3,10,2024-02-23 11:29:45,2024-02-23 11:29:46,7,system,b'\x00',42
3180,"Gran.Padano,strúh.  ",K,2.69,20.0,3,10,2024-02-23 11:29:45,2024-02-23 11:29:46,7,system,b'\x00',20
3181,Parenica neúdená    ,K,1.25,20.0,3,10,2024-02-23 11:29:45,2024-02-23 11:29:46,7,system,b'\x00',20
3182,Kečup jemný         ,K,1.69,20.0,3,10,2024-02-23 11:29:45,2024-02-23 11:29:46,7,system,b'\x00',13
3183,Mozzarella na piz.  ,K,2.99,20.0,3,10,2024-02-23 11:29:45,2024-02-23 11:29:46,7,system,b'\x00',20
3184,Mandarínky          ,K,2.29,20.0,3,10,2024-02-23 11:29:45,2024-02-23 11:29:46,7,system,b'\x00',17
3185,Ružové paradajky    ,K,1.9875776397515528,10.0,3,10,2024-02-23 11:29:45,2024-02-23 11:29:46,7,system,b'\x00',5
3186,Burek špen.syr      ,K,0.59,20.0,3,10,2024-02-23 11:29:45,2024-02-23 11:29:46,7,system,b'\x00',20
3187,Tyčinka z líst. c.  ,K,0.59,20.0,3,10,2024-02-23 11:29:45,2024-02-23 11:29:46,7,system,b'\x00',32
3188,Makrónky            ,K,3.99,20.0,3,10,2024-02-23 11:29:45,2024-02-23 11:29:46,7,system,b'\x00',23
3189,Kokt.parad.kríčk.   ,K,1.69,10.0,3,10,2024-02-23 11:29:45,2024-02-23 11:29:46,7,system,b'\x00',40
3190,TLACENKA DOMACA SVETLA,K,8.902439024390244,20.0,20,25,2024-02-23 11:29:52,2024-02-23 11:29:52,7,system,b'\x00',26
3191,022012421000158 ŠKRABOŠKY barevné metali,K,1.19,20.0,45,51,2024-02-23 11:29:59,2024-02-23 11:29:59,7,system,b'\x00',18
3192,081012421000039 ŠKRABOŠKA krajková stříb,K,5.39,20.0,45,51,2024-02-23 11:29:59,2024-02-23 11:29:59,7,system,b'\x00',70
3193,"Denkmit WC blok FS,2x48g                ",K,1.45,20.0,16,49,2024-02-23 11:30:10,2024-02-23 11:30:11,7,system,b'\x00',46
3194,"ebelin kozm. vatové tyč.,16             ",K,0.85,20.0,16,49,2024-02-23 11:30:10,2024-02-23 11:30:11,7,system,b'\x00',2
3195,dmBio Espresso de Peru zrnk             ,K,4.35,20.0,16,49,2024-02-23 11:30:10,2024-02-23 11:30:11,7,system,b'\x00',50
3196,Balea tek.mydlo 850ml magn.             ,K,0.95,20.0,16,49,2024-02-23 11:30:10,2024-02-23 11:30:11,7,system,b'\x00',62
3197,Profissimo utier.zauber 5 k             ,K,1.95,20.0,16,49,2024-02-23 11:30:10,2024-02-23 11:30:11,7,system,b'\x00',36
3198,dmBio sójová omáčka 250ml               ,K,3.65,20.0,16,49,2024-02-23 11:30:10,2024-02-23 11:30:11,7,system,b'\x00',58
